# 情境：worst_practice｜說明：AI推薦1~10完全沒命中廠商送出的任一職類（不管同中類、同大類，都算沒命中）
情境,職缺名稱,duty0,duty1,duty2,duty3,duty4,職類推薦1,職類推薦2,職類推薦3,職類推薦4,職類推薦5,職類推薦6,職類推薦7,職類推薦8,職類推薦9,職類推薦10,命中名次,前5名覆蓋數,廠商送出數
worst_practice,[高雄]楠梓區 駐廠(華泰)清潔領班,建築物清潔人員,清潔／資源回收人員,,,,領班／管理幹部,CNC車床人員,水電工,技術人員,汽車檢驗員,鍋爐相關人員,電機技師／工程師,電機設備裝配員,壓鑄模具技術人員,包裝員／作業員,,0,2
worst_practice,[高雄]燕巢區 駐場(華騰)清潔員-夜班,建築物清潔人員,清潔／資源回收人員,,,,房務人員,售票／收銀人員,遊樂景點工作人員,倉管／物料管理員,資材人員,門市／店員／專櫃人員,生鮮處理人員,倉儲物流人員,休閒娛樂事業從業人員,冷熱飲調製人員,,0,2
worst_practice,技術班長／機動清潔督導,建築物清潔人員,清潔／資源回收人員,,,,領班／管理幹部,電器產品維修人員,技術人員,CNC車床人員,雷射技術操作員,水電工,維修技術人員,電機設備裝配員,電機技師／工程師,鍋爐相關人員,,0,2
worst_practice,社區長照機構部分工時清潔人員,建築物清潔人員,清潔／資源回收人員,,,,消防專業人員,土木工程師,水電工程師,電機工程主管,PLC／自動控制工程師,結構技師／工程師,設備工程主管,技術支援主管,電信／配線繪圖,機構工程師,,0,2
worst_practice,[高雄]燕巢區 駐廠(科技園區)清潔員,建築物清潔人員,清潔／資源回收人員,,,,CNC車床人員,水電工,技術人員,電機技師／工程師,包裝員／作業員,電機設備裝配員,智慧製程工程師,檢驗人員,品管人員,沖床人員,,0,2
worst_practice,清潔員（安康路半天班）,建築物清潔人員,清潔／資源回收人員,,,,房務人員,冷熱飲調製人員,售票／收銀人員,調酒師／吧台人員,洗碗人員,資材人員,門市／店員／專櫃人員,遊樂景點工作人員,加油服務,飯店／旅館服務人員,,0,2
worst_practice,[高雄]楠梓區 工地環境維護員,建築物清潔人員,清潔／資源回收人員,,,,冷凍空調技術人員／安裝員,土木工程師,電子設備維修人員,水電工程師,消防專業人員,工務工管人員,DevOps工程師,機械工程師,營建工程人員,半導體設備工程師,,0,2
worst_practice,【急徵】餐廳助理廚師(佐登妮絲城堡),其他料理廚師,餐廚助手,,,,調酒師／吧台人員,門市／店員／專櫃人員,侍酒師,冷熱飲調製人員,飯店／旅館服務人員,售票／收銀人員,電腦操作／資料輸入,藥師助理,業務助理,財務／會計助理,,0,2
worst_practice,「海慶海鮮餐廳」_ 砧板師傅,其他料理廚師,餐廚助手,,,,調酒師／吧台人員,侍酒師,冷熱飲調製人員,飯店／旅館服務人員,門市／店員／專櫃人員,咖啡師,餐飲主管,品管／品保主管,日式廚師,餐飲服務人員,,0,2
worst_practice,佑佑鍋燒麵(熱河店)正職人員,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館服務人員,售票／收銀人員,咖啡師,店長／門市管理人員,外送人員,藥師助理,,0,2
worst_practice,正職/月休8天(學府店),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,售票／收銀人員,侍酒師,西式廚師,餐飲主管,飯店／旅館服務人員,外務／快遞／送貨,店長／門市管理人員,,0,2
worst_practice,晚班計時廚房服務人員,餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,門市／店員／專櫃人員,售票／收銀人員,房務人員,調酒師／吧台人員,飯店／旅館服務人員,遊樂景點工作人員,休閒娛樂事業從業人員,加油服務,電腦操作／資料輸入,,0,2
worst_practice,早班服務人員 (月薪38000～45000元),餐飲服務人員,餐廚助手,,,,遊樂景點工作人員,售票／收銀人員,加油服務,休閒娛樂事業從業人員,門市／店員／專櫃人員,房務人員,飯店／旅館服務人員,冷熱飲調製人員,調酒師／吧台人員,神秘客,,0,2
worst_practice,［A009台北福國店］服務人員,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館服務人員,門市／店員／專櫃人員,洗碗人員,侍酒師,房務人員,外送人員,售票／收銀人員,遊樂景點工作人員,,0,2
worst_practice,【日商】漢神本館店工讀生,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館服務人員,門市／店員／專櫃人員,外送人員,工讀生,藥師助理,洗碗人員,侍酒師,售票／收銀人員,,0,2
worst_practice,假日工讀人員(愛河店),餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,調酒師／吧台人員,門市／店員／專櫃人員,飯店／旅館服務人員,工讀生,藥師助理,外送人員,洗碗人員,侍酒師,售票／收銀人員,,0,2
worst_practice,晚班工讀(光華店),餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,門市／店員／專櫃人員,調酒師／吧台人員,飯店／旅館服務人員,藥師助理,售票／收銀人員,外送人員,工讀生,遊樂景點工作人員,休閒娛樂事業從業人員,,0,2
worst_practice,晚班工讀人員(中華店),餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館服務人員,調酒師／吧台人員,休閒娛樂事業從業人員,藥師助理,遊樂景點工作人員,售票／收銀人員,外送人員,工讀生,,0,2
worst_practice,早班工讀人員(愛河店),餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館服務人員,調酒師／吧台人員,售票／收銀人員,藥師助理,遊樂景點工作人員,休閒娛樂事業從業人員,外送人員,工讀生,,0,2
worst_practice,外場服務人員-一中店薪46000起,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,門市／店員／專櫃人員,冷熱飲調製人員,飯店／旅館服務人員,餐飲主管,侍酒師,藥師助理,售票／收銀人員,休閒娛樂事業從業人員,遊樂景點工作人員,,0,2
worst_practice,早班工讀人員(林口店),餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,門市／店員／專櫃人員,調酒師／吧台人員,飯店／旅館服務人員,售票／收銀人員,遊樂景點工作人員,藥師助理,外送人員,休閒娛樂事業從業人員,工讀生,,0,2
worst_practice,晚班工讀人員(林口店),餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館服務人員,調酒師／吧台人員,售票／收銀人員,遊樂景點工作人員,休閒娛樂事業從業人員,藥師助理,外送人員,工讀生,,0,2
worst_practice,假日班工讀人員(林口店),餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,門市／店員／專櫃人員,調酒師／吧台人員,飯店／旅館服務人員,售票／收銀人員,遊樂景點工作人員,藥師助理,休閒娛樂事業從業人員,外送人員,工讀生,,0,2
worst_practice,早班廚房/櫃檯助手,餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,飯店／旅館櫃檯人員,飯店／旅館服務人員,售票／收銀人員,調酒師／吧台人員,房務人員,遊樂景點工作人員,資材人員,休閒娛樂事業從業人員,門市／店員／專櫃人員,,0,2
worst_practice,早班外場服務生,餐飲服務人員,餐廚助手,,,,遊樂景點工作人員,飯店／旅館服務人員,休閒娛樂事業從業人員,門市／店員／專櫃人員,售票／收銀人員,冷熱飲調製人員,加油服務,調酒師／吧台人員,房務人員,神秘客,,0,2
worst_practice,(長期)晚班工作夥伴,餐飲服務人員,餐廚助手,,,,售票／收銀人員,遊樂景點工作人員,神秘客,資材人員,房務人員,門市／店員／專櫃人員,休閒娛樂事業從業人員,空服人員,電腦操作／資料輸入,客服主管,,0,2
worst_practice,好樂迪-中華店 時薪服務人員【留任獎金10000元】,餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,冷熱飲調製人員,侍酒師,門市／店員／專櫃人員,外送人員,售票／收銀人員,餐飲主管,藥師助理,休閒娛樂事業從業人員,,0,2
worst_practice,好樂迪-成功店 月薪服務人員 【留任獎金18000元】,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,冷熱飲調製人員,侍酒師,門市／店員／專櫃人員,外送人員,售票／收銀人員,咖啡師,餐飲主管,休閒娛樂事業從業人員,,0,2
worst_practice,兼職餐廳服務人員(早班),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,冷熱飲調製人員,侍酒師,門市／店員／專櫃人員,售票／收銀人員,外送人員,遊樂景點工作人員,休閒娛樂事業從業人員,餐飲主管,,0,2
worst_practice,【急】誠徵早上市場滷牛肉銷售人員,餐飲服務人員,餐廚助手,,,,門市／店員／專櫃人員,售票／收銀人員,冷熱飲調製人員,調酒師／吧台人員,侍酒師,店長／門市管理人員,行銷企劃人員,產品經理,飯店／旅館服務人員,儲備幹部,,0,2
worst_practice,假日兼職人員,餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,門市／店員／專櫃人員,房務人員,冷熱飲調製人員,資材人員,外送人員,倉管／物料管理員,飯店／旅館服務人員,倉儲物流人員,售票／收銀人員,,0,2
worst_practice,早班餐飲服務員,餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,調酒師／吧台人員,門市／店員／專櫃人員,飯店／旅館服務人員,侍酒師,售票／收銀人員,餐飲主管,遊樂景點工作人員,外送人員,藥師助理,,0,2
worst_practice,♥♥急徵♥♥ 板橋長安門市包裝配貨人員( 星期一到五，早上11點30到下午8點 ),門市／店員／專櫃人員,售票／收銀人員,,,,倉儲物流人員,倉管／物料管理員,包裝員／作業員,理貨人員,生鮮處理人員,外務／快遞／送貨,資材人員,重機械操作人員,電機技師／工程師,生管／助理,,0,2
worst_practice,高雄市仁武區清潔人員（週一到週五、0800-1200）,建築物清潔人員,清潔／資源回收人員,,,,房務人員,資材人員,售票／收銀人員,門市／店員／專櫃人員,洗碗人員,調酒師／吧台人員,冷熱飲調製人員,倉管／物料管理員,生鮮處理人員,遊樂景點工作人員,,0,2
worst_practice,台南市新化區清潔人員(週一至週五、1300-1700),建築物清潔人員,清潔／資源回收人員,,,,房務人員,售票／收銀人員,門市／店員／專櫃人員,資材人員,遊樂景點工作人員,資材主管,冷熱飲調製人員,生鮮處理人員,調酒師／吧台人員,洗碗人員,,0,2
worst_practice,台南市東區機動清潔人員(33K),建築物清潔人員,清潔／資源回收人員,,,,房務人員,資材人員,售票／收銀人員,倉管／物料管理員,倉儲物流人員,遊樂景點工作人員,生管／助理,生鮮處理人員,資材主管,理貨人員,,0,2
worst_practice,義大國際高中 清潔人員(身心障礙職缺),建築物清潔人員,清潔／資源回收人員,,,,房務人員,休閒娛樂事業從業人員,資材人員,生鮮處理人員,神秘客,電話客服人員,客服人員,檔案資料管理人員,電訪人員,遊樂景點工作人員,,0,2
worst_practice,高雄市路竹區科大清潔人員(周二至周六0800-1700),建築物清潔人員,清潔／資源回收人員,,,,房務人員,調酒師／吧台人員,洗碗人員,門市／店員／專櫃人員,冷熱飲調製人員,售票／收銀人員,資材人員,外送人員,飯店／旅館服務人員,外務／快遞／送貨,,0,2
worst_practice,台南市永康區清潔人員,建築物清潔人員,清潔／資源回收人員,,,,房務人員,冷熱飲調製人員,門市／店員／專櫃人員,售票／收銀人員,調酒師／吧台人員,遊樂景點工作人員,洗碗人員,飯店／旅館服務人員,休閒娛樂事業從業人員,資材人員,,0,2
worst_practice,台南市安南區機動清潔人員(35K),建築物清潔人員,清潔／資源回收人員,,,,房務人員,資材人員,售票／收銀人員,遊樂景點工作人員,倉管／物料管理員,門市／店員／專櫃人員,電腦操作／資料輸入,倉儲物流人員,生管／助理,電話客服人員,,0,2
worst_practice,台南市善化區機動清潔人員(35K),建築物清潔人員,清潔／資源回收人員,,,,房務人員,資材人員,售票／收銀人員,倉管／物料管理員,門市／店員／專櫃人員,遊樂景點工作人員,倉儲物流人員,資材主管,生管／助理,神秘客,,0,2
worst_practice,清潔員 考選部,建築物清潔人員,清潔／資源回收人員,,,,房務人員,資材主管,資材人員,客服主管,產品經理,售票／收銀人員,儲備幹部,品管／品保主管,PLC／自動控制工程師,智慧製程工程師,,0,2
worst_practice,台南市仁德區機動清潔人員(33K),建築物清潔人員,清潔／資源回收人員,,,,房務人員,資材人員,售票／收銀人員,門市／店員／專櫃人員,倉管／物料管理員,冷熱飲調製人員,生鮮處理人員,遊樂景點工作人員,倉儲物流人員,調酒師／吧台人員,,0,2
worst_practice,台南市鹽水區清潔人員（週二、四、下午四小時）,建築物清潔人員,清潔／資源回收人員,,,,冷熱飲調製人員,房務人員,調酒師／吧台人員,洗碗人員,門市／店員／專櫃人員,售票／收銀人員,飯店／旅館服務人員,遊樂景點工作人員,外送人員,資材人員,,0,2
worst_practice,台南市仁德區清潔人員,建築物清潔人員,清潔／資源回收人員,,,,房務人員,冷熱飲調製人員,門市／店員／專櫃人員,調酒師／吧台人員,售票／收銀人員,遊樂景點工作人員,洗碗人員,飯店／旅館服務人員,休閒娛樂事業從業人員,資材人員,,0,2
worst_practice,台南市永康區機動清潔人員(33K),建築物清潔人員,清潔／資源回收人員,,,,房務人員,資材人員,售票／收銀人員,倉管／物料管理員,遊樂景點工作人員,倉儲物流人員,門市／店員／專櫃人員,生鮮處理人員,資材主管,生管／助理,,0,2
worst_practice,【石牌捷運站】社區清潔員,建築物清潔人員,清潔／資源回收人員,,,,飯店／旅館服務人員,房務人員,休閒娛樂事業從業人員,飯店／旅館櫃檯人員,遊樂景點工作人員,門市／店員／專櫃人員,售票／收銀人員,加油服務,調酒師／吧台人員,冷熱飲調製人員,,0,2
