類別,雜訊字詞,出現次數
7_廠商內部編號,(Y000),1
7_廠商內部編號,3007602,1
7_廠商內部編號,(3007602),1
7_廠商內部編號,3007757,1
7_廠商內部編號,(3007757),1
7_廠商內部編號,3007735,1
7_廠商內部編號,(3007735),1
7_廠商內部編號,3007900,1
7_廠商內部編號,(3007900),1
7_廠商內部編號,3007903,1
7_廠商內部編號,(3007903),1
7_廠商內部編號,3007752,1
7_廠商內部編號,(3007752),1
7_廠商內部編號,3007824,1
7_廠商內部編號,(3007824),1
7_廠商內部編號,3008201,1
7_廠商內部編號,(3008201),1
7_廠商內部編號,3008136,1
7_廠商內部編號,(3008136),1
7_廠商內部編號,3008094,1
7_廠商內部編號,(3008094),1
7_廠商內部編號,3008072,1
7_廠商內部編號,(3008072),1
7_廠商內部編號,3008066,1
7_廠商內部編號,(3008066),1
7_廠商內部編號,3008147,1
7_廠商內部編號,(3008147),1
7_廠商內部編號,3008166,1
7_廠商內部編號,(3008166),1
7_廠商內部編號,3008253,1
7_廠商內部編號,(3008253),1
7_廠商內部編號,3008326,1
7_廠商內部編號,(3008326),1
7_廠商內部編號,3008447,1
7_廠商內部編號,(3008447),1
7_廠商內部編號,3008763,1
7_廠商內部編號,(3008763),1
7_廠商內部編號,wang0220,1
7_廠商內部編號,0220,1
7_廠商內部編號,3009292,1
7_廠商內部編號,(3009292),1
7_廠商內部編號,3010173,1
7_廠商內部編號,(3010173),1
7_廠商內部編號,3010164,1
7_廠商內部編號,(3010164),1
7_廠商內部編號,3010128,1
7_廠商內部編號,(3010128),1
7_廠商內部編號,3010129,1
7_廠商內部編號,(3010129),1
7_廠商內部編號,3010130,1
7_廠商內部編號,(3010130),1
7_廠商內部編號,3007113,1
7_廠商內部編號,(3007113),1
7_廠商內部編號,3008432,1
7_廠商內部編號,(3008432),1
7_廠商內部編號,RD009,1
7_廠商內部編號,3008905,1
7_廠商內部編號,(3008905),1
7_廠商內部編號,2717880,1
7_廠商內部編號,0730,1
7_廠商內部編號,T601,1
7_廠商內部編號,1150247,1
7_廠商內部編號,3007788,1
7_廠商內部編號,(3007788),1
7_廠商內部編號,(IE),1
7_廠商內部編號,A300,1
7_廠商內部編號,26050801,1
7_廠商內部編號,3009519,1
7_廠商內部編號,(3009519),1
7_廠商內部編號,3008556,1
7_廠商內部編號,(3008556),1
7_廠商內部編號,3008585,1
7_廠商內部編號,(3008585),1
7_廠商內部編號,3008570,1
7_廠商內部編號,(3008570),1
7_廠商內部編號,3008515,1
7_廠商內部編號,(3008515),1
7_廠商內部編號,3008658,1
7_廠商內部編號,(3008658),1
7_廠商內部編號,3008732,1
7_廠商內部編號,(3008732),1
7_廠商內部編號,3008737,1
7_廠商內部編號,(3008737),1
7_廠商內部編號,3009073,1
7_廠商內部編號,(3009073),1
7_廠商內部編號,3009126,1
7_廠商內部編號,(3009126),1
7_廠商內部編號,3009560,1
7_廠商內部編號,(3009560),1
7_廠商內部編號,3009676,1
7_廠商內部編號,(3009676),1
7_廠商內部編號,3009708,1
7_廠商內部編號,(3009708),1
7_廠商內部編號,3009711,1
7_廠商內部編號,(3009711),1
7_廠商內部編號,3009774,1
7_廠商內部編號,(3009774),1
7_廠商內部編號,3010280,1
7_廠商內部編號,(3010280),1
7_廠商內部編號,3010351,1
7_廠商內部編號,(3010351),1
7_廠商內部編號,0926590730,1
7_廠商內部編號,3010125,1
7_廠商內部編號,(3010125),1
7_廠商內部編號,3008221,1
7_廠商內部編號,(3008221),1
7_廠商內部編號,（B000）,1
7_廠商內部編號,1030,1
7_廠商內部編號,1430,1
7_廠商內部編號,0932136025,1
7_廠商內部編號,3007033,1
7_廠商內部編號,(3007033),1
7_廠商內部編號,3008929,1
7_廠商內部編號,(3008929),1
7_廠商內部編號,3009964,1
7_廠商內部編號,(3009964),1
7_廠商內部編號,(45000),1
7_廠商內部編號,D009,1
7_廠商內部編號,D602,1
7_廠商內部編號,D309,1
7_廠商內部編號,E202,1
7_廠商內部編號,D001,1
7_廠商內部編號,E507,1
7_廠商內部編號,D402,1
7_廠商內部編號,D504,1
7_廠商內部編號,D205,1
7_廠商內部編號,D107,1
7_廠商內部編號,E114,1
7_廠商內部編號,D312,1
7_廠商內部編號,D405,1
7_廠商內部編號,D401,1
7_廠商內部編號,E602,1
7_廠商內部編號,D204,1
7_廠商內部編號,D302,1
7_廠商內部編號,D115,1
7_廠商內部編號,E007,1
7_廠商內部編號,D501,1
7_廠商內部編號,D011,1
7_廠商內部編號,D502,1
7_廠商內部編號,D303,1
7_廠商內部編號,D306,1
7_廠商內部編號,700797,1
7_廠商內部編號,692102,1
7_廠商內部編號,3007475,1
7_廠商內部編號,(3007475),1
7_廠商內部編號,(A_),1
7_廠商內部編號,1043,1
7_廠商內部編號,3008534,1
7_廠商內部編號,(3008534),1
7_廠商內部編號,3008234,1
7_廠商內部編號,(3008234),1
7_廠商內部編號,3008567,1
7_廠商內部編號,(3008567),1
7_廠商內部編號,J200,1
7_廠商內部編號,(0J200),1
7_廠商內部編號,F2611501,1
7_廠商內部編號,2611501,1
7_廠商內部編號,T205,1
7_廠商內部編號,HH412,1
7_廠商內部編號,3008503,1
7_廠商內部編號,(3008503),1
7_廠商內部編號,3008045,1
7_廠商內部編號,(3008045),1
7_廠商內部編號,3008484,1
7_廠商內部編號,(3008484),1
7_廠商內部編號,SA0000,1
7_廠商內部編號,26051501,1
7_廠商內部編號,3009742,1
7_廠商內部編號,(3009742),1
7_廠商內部編號,C024C,1
7_廠商內部編號,C7416,1
7_廠商內部編號,7416,1
7_廠商內部編號,3008537,1
7_廠商內部編號,(3008537),1
7_廠商內部編號,3007938,1
7_廠商內部編號,(3007938),1
7_廠商內部編號,3008005,1
7_廠商內部編號,(3008005),1
7_廠商內部編號,3009202,1
7_廠商內部編號,(3009202),1
7_廠商內部編號,3009760,1
7_廠商內部編號,(3009760),1
7_廠商內部編號,3009827,1
7_廠商內部編號,(3009827),1
7_廠商內部編號,00000170,1
7_廠商內部編號,15081,1
7_廠商內部編號,(T4-15081),1
7_廠商內部編號,3009219,1
7_廠商內部編號,(3009219),1
7_廠商內部編號,3008366,1
7_廠商內部編號,(3008366),1
7_廠商內部編號,3009085,1
7_廠商內部編號,(3009085),1
7_廠商內部編號,3009664,1
7_廠商內部編號,(3009664),1
7_廠商內部編號,3007614,1
7_廠商內部編號,(3007614),1
7_廠商內部編號,(PDE),1
7_廠商內部編號,(0E200),1
7_廠商內部編號,25493002,1
7_廠商內部編號,（25493002）,1
7_廠商內部編號,3008196,1
7_廠商內部編號,(3008196),1
7_廠商內部編號,3008538,1
7_廠商內部編號,(3008538),1
7_廠商內部編號,3008618,1
7_廠商內部編號,(Mylar),1
7_廠商內部編號,(3008618),1
7_廠商內部編號,3008623,1
7_廠商內部編號,(3008623),1
7_廠商內部編號,3008720,1
7_廠商內部編號,(3008720),1
7_廠商內部編號,3008768,1
7_廠商內部編號,(3008768),1
7_廠商內部編號,3009896,1
7_廠商內部編號,(3009896),1
7_廠商內部編號,3007731,1
7_廠商內部編號,(3007731),1
7_廠商內部編號,C15,1
7_廠商內部編號,C23,1
7_廠商內部編號,3008155,1
7_廠商內部編號,(3008155),1
7_廠商內部編號,3008028,1
7_廠商內部編號,(3008028),1
7_廠商內部編號,3008029,1
7_廠商內部編號,(3008029),1
7_廠商內部編號,3007906,1
7_廠商內部編號,(3007906),1
7_廠商內部編號,3008176,1
7_廠商內部編號,(3008176),1
7_廠商內部編號,3007935,1
7_廠商內部編號,(3007935),1
7_廠商內部編號,3008620,1
7_廠商內部編號,(3008620),1
7_廠商內部編號,3008265,1
7_廠商內部編號,(3008265),1
7_廠商內部編號,3008361,1
7_廠商內部編號,(3008361),1
7_廠商內部編號,3003129,1
7_廠商內部編號,(3003129),1
7_廠商內部編號,3008947,1
7_廠商內部編號,(3008947),1
7_廠商內部編號,3009231,1
7_廠商內部編號,(3009231),1
7_廠商內部編號,3010227,1
7_廠商內部編號,(3010227),1
7_廠商內部編號,3010109,1
7_廠商內部編號,(3010109),1
7_廠商內部編號,3009894,1
7_廠商內部編號,(3009894),1
7_廠商內部編號,3008901,1
7_廠商內部編號,(3008901),1
7_廠商內部編號,3008676,1
7_廠商內部編號,(3008676),1
7_廠商內部編號,3007505,1
7_廠商內部編號,(3007505),1
7_廠商內部編號,3010061,1
7_廠商內部編號,(3010061),1
7_廠商內部編號,3010243,1
7_廠商內部編號,(3010243),1
7_廠商內部編號,3009504,1
7_廠商內部編號,(3009504),1
7_廠商內部編號,3008238,1
7_廠商內部編號,(3008238),1
7_廠商內部編號,3007904,1
7_廠商內部編號,(3007904),1
7_廠商內部編號,3009093,1
7_廠商內部編號,(3009093),1
7_廠商內部編號,3009017,1
7_廠商內部編號,(3009017),1
7_廠商內部編號,3008283,1
7_廠商內部編號,(3008283),1
7_廠商內部編號,3008261,1
7_廠商內部編號,(3008261),1
7_廠商內部編號,3008846,1
7_廠商內部編號,(3008846),1
7_廠商內部編號,3008796,1
7_廠商內部編號,(3008796),1
7_廠商內部編號,60136,1
7_廠商內部編號,3007917,1
7_廠商內部編號,(3007917),1
7_廠商內部編號,3007565,1
7_廠商內部編號,(3007565),1
7_廠商內部編號,3010037,1
7_廠商內部編號,(3010037),1
7_廠商內部編號,(Kaohsiung),1
7_廠商內部編號,3009789,1
7_廠商內部編號,(3009789),1
7_廠商內部編號,3009924,1
7_廠商內部編號,(3009924),1
7_廠商內部編號,(Contract),1
7_廠商內部編號,3010171,1
7_廠商內部編號,(3010171),1
7_廠商內部編號,3009407,1
7_廠商內部編號,(3009407),1
7_廠商內部編號,3007755,1
7_廠商內部編號,(3007755),1
7_廠商內部編號,3010245,1
7_廠商內部編號,(3010245),1
7_廠商內部編號,3010110,1
7_廠商內部編號,(3010110),1
7_廠商內部編號,3009570,1
7_廠商內部編號,(3009570),1
7_廠商內部編號,3009912,1
7_廠商內部編號,(3009912),1
7_廠商內部編號,3009913,1
7_廠商內部編號,(3009913),1
7_廠商內部編號,3010006,1
7_廠商內部編號,(3010006),1
7_廠商內部編號,3009458,1
7_廠商內部編號,(3009458),1
7_廠商內部編號,3008207,1
7_廠商內部編號,(3008207),1
7_廠商內部編號,3007976,1
7_廠商內部編號,(3007976),1
7_廠商內部編號,3010144,1
7_廠商內部編號,(3010144),1
7_廠商內部編號,3008722,1
7_廠商內部編號,(3008722),1
7_廠商內部編號,H46000,1
7_廠商內部編號,699328,1
7_廠商內部編號,3009591,1
7_廠商內部編號,(3009591),1
7_廠商內部編號,3009142,1
7_廠商內部編號,(3009142),1
7_廠商內部編號,3009480,1
7_廠商內部編號,(3009480),1
7_廠商內部編號,3009884,1
7_廠商內部編號,(3009884),1
7_廠商內部編號,3009909,1
7_廠商內部編號,(3009909),1
7_廠商內部編號,3010059,1
7_廠商內部編號,(3010059),1
7_廠商內部編號,3009663,1
7_廠商內部編號,(3009663),1
7_廠商內部編號,3009771,1
7_廠商內部編號,(3009771),1
7_廠商內部編號,3009778,1
7_廠商內部編號,(3009778),1
7_廠商內部編號,3010339,1
7_廠商內部編號,(3010339),1
7_廠商內部編號,3009098,1
7_廠商內部編號,(3009098),1
7_廠商內部編號,3009155,1
7_廠商內部編號,(3009155),1
7_廠商內部編號,3009134,1
7_廠商內部編號,(3009134),1
7_廠商內部編號,3009273,1
7_廠商內部編號,(3009273),1
7_廠商內部編號,3009498,1
7_廠商內部編號,(3009498),1
7_廠商內部編號,3010091,1
7_廠商內部編號,(3010091),1
7_廠商內部編號,3010014,1
7_廠商內部編號,(3010014),1
7_廠商內部編號,3010085,1
7_廠商內部編號,(3010085),1
7_廠商內部編號,3010075,1
7_廠商內部編號,(3010075),1
7_廠商內部編號,3010135,1
7_廠商內部編號,(3010135),1
7_廠商內部編號,3010189,1
7_廠商內部編號,(3010189),1
7_廠商內部編號,3010191,1
7_廠商內部編號,(3010191),1
7_廠商內部編號,3010257,1
7_廠商內部編號,(3010257),1
7_廠商內部編號,49500,1
7_廠商內部編號,（12H),1
7_廠商內部編號,3007464,1
7_廠商內部編號,(3007464),1
7_廠商內部編號,3007575,1
7_廠商內部編號,(3007575),1
7_廠商內部編號,3008743,1
7_廠商內部編號,(3008743),1
7_廠商內部編號,3006421,1
7_廠商內部編號,(3006421),1
7_廠商內部編號,3007669,1
7_廠商內部編號,(3007669),1
7_廠商內部編號,13012,1
7_廠商內部編號,(D9-13012),1
7_廠商內部編號,(RSOC),1
7_廠商內部編號,NLAC2507006,1
7_廠商內部編號,2507006,1
7_廠商內部編號,(N000),1
7_廠商內部編號,S111505,1
7_廠商內部編號,3007986,1
7_廠商內部編號,(3007986),1
7_廠商內部編號,L26042,1
7_廠商內部編號,26042,1
7_廠商內部編號,1150283,1
7_廠商內部編號,(509),1
7_廠商內部編號,3009265,1
7_廠商內部編號,(3009265),1
7_廠商內部編號,14026,1
7_廠商內部編號,(DL-14026),1
7_廠商內部編號,3007728,1
7_廠商內部編號,(3007728),1
7_廠商內部編號,3007862,1
7_廠商內部編號,(3007862),1
7_廠商內部編號,3008039,1
7_廠商內部編號,(3008039),1
7_廠商內部編號,3007873,1
7_廠商內部編號,(3007873),1
7_廠商內部編號,3008151,1
7_廠商內部編號,(3008151),1
7_廠商內部編號,3007907,1
7_廠商內部編號,(3007907),1
7_廠商內部編號,（PM）,1
7_廠商內部編號,3008233,1
7_廠商內部編號,(3008233),1
7_廠商內部編號,3008453,1
7_廠商內部編號,(3008453),1
7_廠商內部編號,3008519,1
7_廠商內部編號,(3008519),1
7_廠商內部編號,(499),1
7_廠商內部編號,(550J400),1
7_廠商內部編號,(555),1
7_廠商內部編號,3008282,1
7_廠商內部編號,(3008282),1
7_廠商內部編號,(PCB),1
7_廠商內部編號,12969,1
7_廠商內部編號,(D9-12969),1
7_廠商內部編號,5700,1
7_廠商內部編號,(T4-5700),1
7_廠商內部編號,6265,1
7_廠商內部編號,(T4-6265),1
7_廠商內部編號,5698,1
7_廠商內部編號,(T4-5698),1
7_廠商內部編號,0975707989,1
7_廠商內部編號,0926956689,1
7_廠商內部編號,0981539739,1
7_廠商內部編號,108000,1
7_廠商內部編號,0966558203,1
7_廠商內部編號,(FE2),1
7_廠商內部編號,114033,1
7_廠商內部編號,114016,1
7_廠商內部編號,114009,1
7_廠商內部編號,114001,1
7_廠商內部編號,115002,1
7_廠商內部編號,115003,1
7_廠商內部編號,115007,1
7_廠商內部編號,112069,1
7_廠商內部編號,113032,1
7_廠商內部編號,113022,1
7_廠商內部編號,3009975,1
7_廠商內部編號,(3009975),1
7_廠商內部編號,(NGS),1
7_廠商內部編號,C028C,1
7_廠商內部編號,3010334,1
7_廠商內部編號,(3010334),1
7_廠商內部編號,(HF-PAC),1
7_廠商內部編號,H403,1
7_廠商內部編號,H008,1
7_廠商內部編號,EA001,1
7_廠商內部編號,50400,1
7_廠商內部編號,3000206,1
7_廠商內部編號,(3000206),1
7_廠商內部編號,3007858,1
7_廠商內部編號,(3007858),1
7_廠商內部編號,3007864,1
7_廠商內部編號,(3007864),1
7_廠商內部編號,3008401,1
7_廠商內部編號,(3008401),1
7_廠商內部編號,3008090,1
7_廠商內部編號,(3008090),1
7_廠商內部編號,3007760,1
7_廠商內部編號,(3007760),1
7_廠商內部編號,3008840,1
7_廠商內部編號,(3008840),1
7_廠商內部編號,3009236,1
7_廠商內部編號,(3009236),1
7_廠商內部編號,3009722,1
7_廠商內部編號,(3009722),1
7_廠商內部編號,3009798,1
7_廠商內部編號,(3009798),1
7_廠商內部編號,3009596,1
7_廠商內部編號,(3009596),1
7_廠商內部編號,3009777,1
7_廠商內部編號,(3009777),1
7_廠商內部編號,3010279,1
7_廠商內部編號,(3010279),1
7_廠商內部編號,3006676,1
7_廠商內部編號,(3006676),1
7_廠商內部編號,K001K,1
7_廠商內部編號,K024K,1
7_廠商內部編號,3008160,1
7_廠商內部編號,(3008160),1
7_廠商內部編號,3010126,1
7_廠商內部編號,(3010126),1
7_廠商內部編號,3009980,1
7_廠商內部編號,(3009980),1
7_廠商內部編號,91018,1
7_廠商內部編號,3008927,1
7_廠商內部編號,(3008927),1
7_廠商內部編號,3005785,1
7_廠商內部編號,(3005785),1
7_廠商內部編號,F306,1
7_廠商內部編號,676787,1
7_廠商內部編號,F72,1
7_廠商內部編號,(TSU),1
7_廠商內部編號,3009858,1
7_廠商內部編號,(3009858),1
7_廠商內部編號,26971609,1
7_廠商內部編號,3009638,1
7_廠商內部編號,(3009638),1
7_廠商內部編號,3008389,1
7_廠商內部編號,(3008389),1
7_廠商內部編號,3008375,1
7_廠商內部編號,(3008375),1
7_廠商內部編號,3008841,1
7_廠商內部編號,(3008841),1
7_廠商內部編號,3008672,1
7_廠商內部編號,(3008672),1
7_廠商內部編號,3009183,1
7_廠商內部編號,(3009183),1
7_廠商內部編號,3009916,1
7_廠商內部編號,(3009916),1
7_廠商內部編號,3007944,1
7_廠商內部編號,(3007944),1
7_廠商內部編號,3008898,1
7_廠商內部編號,(Deputy ),1
7_廠商內部編號,(3008898),1
7_廠商內部編號,2004,1
7_廠商內部編號,3007769,1
7_廠商內部編號,(3007769),1
7_廠商內部編號,3006322,1
7_廠商內部編號,(3006322),1
7_廠商內部編號,115010,1
7_廠商內部編號,15017,1
7_廠商內部編號,15016,1
7_廠商內部編號,113054,1
7_廠商內部編號,113055,1
7_廠商內部編號,113049,1
7_廠商內部編號,113050,1
7_廠商內部編號,115008,1
7_廠商內部編號,(MQE),1
7_廠商內部編號,F111504,1
7_廠商內部編號,111504,1
7_廠商內部編號,Q23001,1
7_廠商內部編號,0980379789,1
7_廠商內部編號,3009553,1
